STN	PUNO	PAMPAHUTA	AYAVIRI	PROGRESO	CABANILLAS	ARAPA	HUANCANE	HUARAYA MOHO	CAPACHICA	PUCARA	TARACO	LIMBANI	COJATA	MAZO CRUZ	ILAVE	JULI	PIZACOMA	TAHUACO - YUNGUYO	DESAGUADERO	LARAQUERI	CRUCERO	PUTINA	CUYO CUYO	TAMBOPATA	SANTA ROSA	LLALLY	MACUSANI	MAAZO	JULIACA	SANTA LUCIA	CRUCERO ALTO	AZANGARO	JARPANA	LAGUNILLAS	PARATIA	QUILLISANI
LAT	-15.823	-15.484	-14.881	-14.69	-15.639	-15.136	-15.202	-15.388	-15.606	-15.046	-15.312	-14.154	-15.017	-16.739	-16.068	-16.204	-16.907	-16.308	-16.569	-16.153	-14.363	-14.915	-14.489	-15.217	-14.624	-14.937	-14.07	-14.8	-15.474	-15.694	-15.767	-14.917	-15.517	-15.768	-15.45	-15.384
LON	-70.018	-70.676	-70.593	-70.024	-70.346	-70.118	-69.754	-69.484	-69.832	-70.367	-69.972	-69.706	-69.356	-69.715	-69.662	-69.46	-69.369	-69.075	-69.04	-70.068	-70.024	-69.868	-69.549	-69.157	-70.787	-70.886	-70.439	-70.067	-70.169	-70.599	-70.917	-70.184	-70.784	-70.661	-70.6	-70.75
1999-9-11	1.8239560439560438	1.6626373626373627	0.9417582417582417	1.1725274725274726	1.4164835164835166	1.8329670329670331	1.687912087912088	2.3120879120879123	1.3560439560439561	1.3725274725274725	1.0802197802197802	2.1912087912087914	1.4164835164835166	0.47912087912087914	1.2516483516483516	1.3934065934065933	0.3362637362637363	1.6802197802197802	1.079120879120879	0.9846153846153847	1.8131868131868132	1.4868131868131869	1.5417582417582418	4.318681318681318	1.10989010989011	1.5362637362637364	0.8032967032967032	1.3574725274725274	1.2681318681318683	0.5557142857142857	0.5681318681318681	1.3714285714285714	1.1796703296703297	0.7175824175824176	1.2401098901098901	1.4824175824175825
2000-9-11	1.365934065934066	1.1505494505494507	1.3010989010989011	1.567032967032967	1.621978021978022	1.425274725274725	1.3516483516483517	1.5802197802197804	0.9714285714285715	1.565934065934066	0.7846153846153847	2.6604395604395603	1.5065934065934066	0.40439560439560435	0.612087912087912	0.5868131868131868	0.2923076923076923	1.0725274725274725	1.2868131868131867	0.8450549450549452	1.3406593406593406	1.6428571428571428	1.4065934065934067	4.2494505494505495	2.365934065934066	1.6109890109890108	1.134065934065934	1.0842857142857143	1.1702197802197802	0.735934065934066	0.5659340659340659	1.0879120879120878	0.882087912087912	1.48021978021978	1.300989010989011	1.2393406593406593
2001-9-11	1.6670329670329669	0.7835164835164835	0.7417582417582418	1.39010989010989	1.1875824175824177	1.434065934065934	1.8065934065934066	1.4043956043956043	1.3395604395604397	0.7692307692307693	0.6967032967032967	4.140659340659341	2.4934065934065934	0.3120879120879121	0.8843956043956044	1.102197802197802	0.3868131868131868	1.8186813186813187	0.689010989010989	1.001098901098901	1.0461538461538462	1.5769230769230769	1.2824175824175825	5.935164835164835	0.8714285714285714	0.05307692307692308	1.1615384615384616	0.7967032967032966	1.1978021978021978	0.32087912087912085	0.47912087912087914	1.1428571428571428	0.7117582417582418	0.209010989010989	0.9854945054945056	1.0114285714285716
2002-9-11	1.332967032967033	1.975824175824176	2.0564835164835165	2.6725274725274724	2.231868131868132	2.098901098901099	2.8923076923076922	3.6296703296703297	3.0120879120879125	2.6505494505494505	1.6142857142857143	2.9736263736263737	2.6681318681318684	0.8021978021978022	1.7714285714285714	0.8846153846153846	0.7153846153846153	1.8164835164835167	1.3516483516483517	1.5043956043956044	1.8868131868131868	2.2175824175824173	1.4318681318681319	4.195604395604396	2.423076923076923	2.5384615384615383	1.7703296703296703	1.571208791208791	1.8725274725274725	1.4318681318681319	0.943956043956044	3.0541758241758243	1.904835164835165	1.178131868131868	1.9570329670329671	1.8136263736263736
2003-9-11	0.8450549450549452	0.6846153846153846	0.7648351648351649	0.5087912087912088	1.0879120879120878	1.0813186813186815	1.4373626373626371	1.2417582417582418	1.1725274725274724	1.3736263736263736	0.8120879120879122	2.2846153846153845	1.5999999999999999	0.32307692307692304	0.9252747252747251	1.0197802197802197	0.10109890109890111	1.0395604395604394	0.5769230769230769	0.6076923076923076	1.4747252747252746	1.3318681318681318	1.5813186813186815	3.1296703296703297	0.710989010989011	0.8351648351648352	0.4846153846153846	0.7450549450549451	0.9142857142857144	0.0956043956043956	0.09999999999999999	0.9131868131868132	0.4807692307692308	0.10417582417582417	0.4858241758241758	0.6602197802197802
2004-9-11	0.6476923076923078	0.6864835164835165	1.5813186813186815	1.1802197802197802	0.5098901098901099	1.1758241758241759	1.1692307692307693	1.1989010989010989	0.8340659340659341	1.3582417582417583	0.8417582417582417	3.786813186813187	1.6406593406593408	0.13296703296703297	0.44285714285714284	0.6824175824175824	0.11978021978021977	0.5439560439560439	0.21868131868131865	0.26153846153846155	1.2494505494505495	1.10989010989011	1.3164835164835165	4.475824175824176	1.445054945054945	1.0417582417582418	1.1824175824175824	0.6353846153846154	0.5323076923076923	0.42857142857142855	0.17362637362637362	1.243956043956044	0.7427472527472528	0.21923076923076923	0.8098901098901099	0.8528571428571429
2005-9-11	1.4483516483516485	1.3503296703296703	2.0065934065934066	1.5593406593406594	1.1758241758241759	1.6593406593406594	1.4835164835164836	2.4450549450549453	1.879120879120879	2.0087912087912088	1.8395604395604397	2.8206593406593408	2.2967032967032965	0.42494505494505497	1.545054945054945	1.5373626373626375	0.5368131868131868	2.0494505494505493	1.335164835164835	1.2208791208791208	1.056043956043956	1.18021978021978	1.5395604395604394	5.056043956043957	1.6901098901098903	1.6670329670329669	1.4000000000000001	1.1857142857142857	1.7153846153846153	0.6379120879120879	0.3626373626373626	1.2494505494505495	0.8103296703296703	0.3394505494505495	1.432967032967033	1.1664835164835166
2006-9-11	1.2351648351648352	2.0703296703296705	1.7714285714285714	1.5769230769230769	1.2665934065934066	1.6923076923076923	1.4318681318681319	1.491208791208791	1.464835164835165	1.321978021978022	1.4263736263736262	5.346153846153846	1.3527472527472528	1.097802197802198	1.6802197802197802	1.879120879120879	0.4197802197802198	2.124175824175824	1.512087912087912	1.167032967032967	1.7120879120879122	1.3348351648351648	1.7736263736263738	3.8120879120879123	1.3703296703296703	1.3032967032967033	1.991208791208791	1.3158241758241758	1.7890109890109889	1.1318681318681318	0.721978021978022	1.456043956043956	1.6428571428571428	0.5516483516483517	1.7496703296703298	1.7746153846153847
2007-9-11	1.697912087912088	1.0802197802197802	1.2153846153846153	1.3252747252747255	1.7137362637362636	1.5945054945054944	1.3956043956043955	2.3505494505494506	1.3824175824175826	1.4032967032967034	0.9041758241758242	4.082417582417582	2.1516483516483516	0.6934065934065934	1.0945054945054944	1.1549450549450548	0.6307692307692307	1.5841758241758241	0.7923076923076923	1.9230769230769231	1.2615384615384615	1.3758241758241758	1.5406593406593407	3.4065934065934065	1.9406593406593406	1.232967032967033	1.2824175824175825	1.523076923076923	1.5371428571428571	0.8978021978021978	0.532967032967033	1.543956043956044	1.4626373626373625	0.5897802197802198	1.7146153846153847	1.3352747252747252
2008-9-11	1.107032967032967	0.8637362637362637	0.9835164835164835	0.9197802197802198	1.1736263736263737	1.1197802197802198	0.9527472527472528	1.1076923076923078	0.6197802197802198	1.5285714285714285	0.8263736263736264	5.316483516483516	1.3483516483516484	0.10219780219780221	0.6120879120879121	0.7538461538461538	0.14835164835164835	0.9846153846153847	0.44285714285714284	0.5912087912087912	1.1516483516483516	1.6626373626373627	1.212087912087912	4.59010989010989	1.3263736263736263	0.9725274725274725	1.1747252747252748	0.40175824175824176	1.1010989010989012	0.5	0.24175824175824176	1.40989010989011	0.7404395604395604	0.1287912087912088	0.7448351648351649	0.9071428571428571
2009-9-11	1.7769230769230768	1.7175824175824177	1.6659340659340658	1.5406593406593405	2.0065934065934066	1.4153846153846155	0.9285714285714286	2.0318681318681318	1.2153846153846155	1.7	1.2285714285714286	2.601098901098901	1.4230769230769231	0.9197802197802198	2.568131868131868	2.3505494505494506	0.8593406593406594	1.3406593406593406	0.8648351648351649	1.2395604395604396	1.4197802197802196	1.4065934065934067	1.48021978021978	3.2989010989010987	1.9274725274725275	2.057142857142857	1.5395604395604394	1.1405494505494504	1.565934065934066	1.5285714285714285	0.8098901098901099	1.467032967032967	1.3712087912087911	1.0207692307692309	1.259010989010989	1.708021978021978
2010-9-11	0.5637362637362637	0.7956043956043957	0.6241758241758242	0.367032967032967	0.6527472527472528	0.3714285714285714	0.5340659340659341	0.4934065934065934	0.37032967032967035	0.7252747252747253	0.38461538461538464	2.7758241758241757	0.46703296703296704	0.1813186813186813	0.5274725274725275	0.8890109890109891	0.2615384615384615	1.1615384615384616	0.7406593406593407	0.4593406593406593	0.789010989010989	0.7098901098901098	0.9813186813186813	2.464835164835165	0.7934065934065935	1.043956043956044	0.765934065934066	0.7472527472527473	0.5043956043956044	0.6186813186813187	0.2010989010989011	0.5505494505494506	0.8441758241758243	0.4114285714285714	1.0890109890109891	0.713076923076923
2011-9-11	1.3186813186813187	0.7835164835164835	1.5153846153846156	1.7362637362637363	1.5175824175824175	1.7197802197802199	0.9626373626373628	1.6494505494505494	0.9835164835164835	1.1153846153846154	1.4285714285714286	4.148351648351649	2.3351648351648353	0.5538461538461539	0.6780219780219781	1.6428571428571428	0.4868131868131868	1.5076923076923077	1.0637362637362637	1.0175824175824177	1.5043956043956044	1.497802197802198	1.7274725274725273	1.8175824175824176	1.491208791208791	1.0824175824175823	1.3747252747252747	1.2347252747252748	1.178021978021978	0.5582417582417583	0.4142857142857143	1.59010989010989	0.9995604395604395	0.7293406593406594	1.5438461538461539	1.3231868131868132
2012-9-11	0.6132967032967033	1.342857142857143	0.8153846153846154	0.5846153846153846	0.721978021978022	0.798901098901099	0.6494505494505495	1.3296703296703296	0.5384615384615384	0.5472527472527473	2.1670329670329673	3.8494505494505495	1.453846153846154	0.26153846153846155	0.4472527472527472	0.6538461538461539	0.510989010989011	1.0142857142857142	0.8714285714285714	1.7604395604395606	1.245054945054945	0.6868131868131868	1.1131868131868132	2.3615384615384616	1.2945054945054946	1.2681318681318683	0.8997802197802197	0.719010989010989	0.37032967032967035	0.989010989010989	0.43813186813186816	0.9747252747252747	1.3023076923076922	0.48450549450549446	1.087032967032967	1.1434065934065933
2013-9-11	1.5879120879120878	1.4085714285714286	1.4735164835164836	1.3186813186813187	1.2109890109890111	0.8878021978021977	1.5	1.6527472527472529	1.0461538461538462	1.054945054945055	0.8901098901098901	4.554945054945055	1.8076923076923077	0.6569230769230769	0.7428571428571428	1.4725274725274726	0.6318681318681318	0.8989010989010988	1.1868131868131868	1.1032967032967034	1.7374725274725276	1.4725274725274726	1.641758241758242	4.553846153846154	1.5824175824175823	1.3648351648351649	1.936263736263736	1.0783516483516482	1.1017582417582419	0.960989010989011	0.5912087912087912	1.5651648351648353	1.20010989010989	0.5257142857142858	1.2627472527472527	1.1147252747252747
2014-9-11	1.5593406593406594	1.7021978021978024	1.942857142857143	1.2109890109890111	1.8296703296703296	1.957142857142857	1.2714285714285714	1.6780219780219778	1.6978021978021978	1.8406593406593406	1.2835164835164834	3.9912087912087912	1.7164835164835164	1.1582417582417583	1.6196703296703299	1.7791208791208792	0.6572527472527473	1.5296703296703296	1.2681318681318683	1.7821978021978022	1.0648351648351648	1.3142857142857143	1.3714285714285714	2.49010989010989	1.7131868131868133	2.061098901098901	1.3010989010989011	1.2284615384615383	2.0583516483516484	1.0264835164835164	0.6708791208791208	2.045274725274725	1.8106593406593408	1.2086813186813186	2.112197802197802	2.067142857142857
2015-9-11	1.30989010989011	1.5406593406593405	1.1307692307692307	1.5681318681318681	1.7087912087912087	1.5043956043956044	1.4934065934065934	2.343956043956044	1.9147252747252748	1.7956043956043957	1.442857142857143	2.9703296703296704	2.1516483516483516	0.8218681318681319	0.8714285714285714	0.9318681318681319	0.6959340659340659	1.7505494505494508	1.0087912087912088	1.278021978021978	1.0334065934065935	2.170659340659341	1.512087912087912	3.8395604395604392	1.533846153846154	1.2373626373626374	0.8483516483516483	1.0054945054945055	1.1447252747252747	1.0641758241758241	0.7307692307692307	1.6821978021978021	1.4862637362637363	1.0253846153846153	1.7984615384615383	1.3216483516483517
